Date,MaxTemp,MinTemp,TOTALDEMAND,RRP,DAILYT
2019-03-13,18.96666666666622,10.633333333333454,4780.854999999974,120.89124999999932,6814671.810000253
2019-03-14,21.249999999999776,10.76666666666653,4699.40750000003,125.60458333333352,6397797.9345999835
2019-03-15,22.700000000000728,11.200000000000223,4632.463541666665,101.52916666666708,6420689.174000006
2019-03-16,27.16666666666581,11.500000000000119,4379.978333333336,92.82312499999956,6493703.994599942
2019-03-17,25.649999999999984,13.799999999999866,4402.876874999994,102.79416666666638,6946027.896199951
2019-03-18,27.566666666666027,15.399999999999588,5081.432708333381,107.45291666666665,7461870.574999876
2019-03-19,24.466666666668225,17.966666666667262,5137.118124999972,112.05937499999905,7420169.01440002
2019-03-20,23.63333333333382,19.033333333333367,5166.429166666639,124.96624999999953,7579300.815999948
2019-03-21,25.133333333332303,18.1999999999995,5174.225208333318,113.56020833333316,7607379.9579998925
2019-03-22,29.399999999999494,18.166666666666487,5346.068333333346,109.74041666666615,7906571.027000075
2019-03-23,32.16666666666699,18.79999999999997,4547.818750000001,96.94333333333336,7555486.645999983
2019-03-24,30.400000000000432,15.53333333333304,4342.784583333355,97.53250000000025,7293615.548799979
2019-03-25,18.56666666666623,14.600000000000014,4482.663958333314,78.08749999999996,6858344.163000009
2019-03-26,20.499999999999016,11.766666666666532,4535.0074999999915,93.46812500000017,6639455.317399981
2019-03-27,21.333333333333183,10.400000000000073,4721.149791666698,113.4679166666674,6442390.789800117
2019-03-28,28.566666666666798,10.599999999999781,4746.7983333333295,106.90791666666803,6615800.120800061
2019-03-29,29.199999999999516,15.366666666666495,4615.345208333331,81.84812499999988,7072768.864599942
2019-03-30,16.200000000000294,9.466666666666603,4219.277291666683,83.85812499999994,7761595.932199988
2019-03-31,18.79999999999992,9.600000000000339,4213.326458333353,92.11750000000012,7648473.6533999825
2019-04-01,17.166666666666295,12.666666666666652,5553.68583333336,110.1314583333333,7554045.794200091
2019-04-02,26.333333333334668,5.899999999999866,4965.373333333338,108.14104166666628,6876777.499399965
2019-04-03,24.766666666667295,10.033333333333575,5688.700416666682,132.51791666666597,7073929.332800171
2019-04-04,22.73333333333298,12.133333333332871,4740.159791666661,114.36291666666673,6847489.536999994
2019-04-05,29.300000000000924,12.900000000000462,4317.339374999953,101.92229166666695,6938136.804199999
2019-04-06,20.79999999999933,16.266666666666445,5672.880208333352,142.21083333333334,6522615.775000021
2019-04-07,26.79999999999999,8.56666666666657,5632.613541666657,83.14687499999998,6255633.579599968
2019-04-08,23.33333333333278,11.90000000000016,5014.59229166666,123.13958333333373,7044419.933799957
2019-04-09,16.466666666666498,10.666666666666577,5110.533749999957,140.34437500000004,7447742.343400094
2019-04-10,16.533333333333502,10.000000000000178,4896.35666666667,128.23687499999988,8188408.674000102
2019-04-11,17.43333333333253,11.533333333333417,4469.993333333352,78.47604166666619,7389194.340000054
2019-04-12,23.866666666667534,5.666666666666844,4475.029374999996,37.87499999999983,7118066.982999912
2019-04-13,20.466666666666505,9.100000000000218,4415.148124999984,122.15624999999952,7263624.743200167
2019-04-14,22.550000000000125,11.433333333333243,4111.666666666667,110.60687499999987,6509452.981399959
2019-04-15,27.700000000001474,12.433333333333563,4758.123124999998,112.1958333333327,6968150.668999953
2019-04-16,31.23333333333464,17.366666666666518,4808.036458333342,97.52666666666582,7189521.356599913
2019-04-17,30.76666666666562,22.066666666666723,4886.713749999985,96.77000000000044,7693894.151399808
2019-04-18,18.00000000000056,12.266666666667131,4640.002708333352,82.204791666667,6877012.707599951
2019-04-19,21.233333333332975,7.699999999999993,3998.641875000005,76.60687499999982,6350426.557199915
2019-04-20,30.74999999999919,7.933333333333414,3985.598333333342,65.08958333333307,6359220.7842000825
2019-04-21,27.800000000000026,15.633333333333065,3950.444374999987,78.73270833333267,6634411.713199847
2019-04-22,17.466666666666793,14.000000000000046,4176.937916666666,94.5033333333332,7090137.670400124
